frame,type,confidence,tracking_id,x1,y1,x2,y2,license_plate_text,lp_x1,lp_y1,lp_x2,lp_y2,lp_confidence
160,car,0.81,3,1425,323,1512,378,-1,1425,323,1512,378,-1
161,bus,0.55,4,1269,252,1378,361,-1,1269,252,1378,361,-1
161,person,0.78,1,292,250,360,451,-1,292,250,360,451,-1
161,car,0.8,3,1425,323,1512,378,-1,1425,323,1512,378,-1
162,bus,0.54,4,1269,252,1377,361,-1,1269,252,1377,361,-1
162,person,0.76,1,295,257,366,452,-1,295,257,366,452,-1
162,car,0.75,3,1425,323,1512,378,-1,1425,323,1512,378,-1
163,bus,0.54,4,1269,252,1375,361,-1,1269,252,1375,361,-1
163,person,0.76,1,298,262,373,451,-1,298,262,373,451,-1
163,car,0.74,3,1425,323,1513,378,-1,1425,323,1513,378,-1
164,bus,0.53,4,1269,252,1374,361,-1,1269,252,1374,361,-1
164,person,0.79,1,301,265,379,451,-1,301,265,379,451,-1
164,car,0.81,3,1424,323,1513,378,-1,1424,323,1513,378,-1
165,bus,0.55,4,1267,254,1373,361,-1,1267,254,1373,361,-1
165,person,0.77,1,303,262,383,451,-1,303,262,383,451,-1
165,car,0.83,3,1425,323,1513,378,-1,1425,323,1513,378,-1
166,bus,0.56,4,1264,254,1371,360,-1,1264,254,1371,360,-1
166,person,0.78,1,305,262,385,451,-1,305,262,385,451,-1
166,car,0.83,3,1425,323,1511,379,-1,1425,323,1511,379,-1
167,bus,0.54,4,1263,254,1370,359,-1,1263,254,1370,359,-1
167,person,0.79,1,305,262,387,451,-1,305,262,387,451,-1
167,car,0.84,3,1425,323,1510,380,-1,1425,323,1510,380,-1
168,bus,0.54,4,1262,254,1369,358,-1,1262,254,1369,358,-1
168,person,0.8,1,308,259,388,450,-1,308,259,388,450,-1
168,car,0.86,3,1425,323,1513,382,-1,1425,323,1513,382,-1
169,bus,0.6,4,1261,254,1368,358,-1,1261,254,1368,358,-1
169,person,0.79,1,312,258,389,450,-1,312,258,389,450,-1
169,car,0.82,3,1425,323,1514,382,-1,1425,323,1514,382,-1
170,bus,0.59,4,1259,255,1367,358,-1,1259,255,1367,358,-1
170,person,0.78,1,318,257,393,450,-1,318,257,393,450,-1
170,car,0.77,3,1425,323,1514,382,-1,1425,323,1514,382,-1
171,bus,0.6,4,1258,255,1365,357,-1,1258,255,1365,357,-1
171,person,0.76,1,326,257,395,448,-1,326,257,395,448,-1
171,car,0.77,3,1425,323,1514,382,-1,1425,323,1514,382,-1
172,bus,0.61,4,1258,256,1364,357,-1,1258,256,1364,357,-1
172,person,0.73,1,332,259,396,447,-1,332,259,396,447,-1
172,car,0.78,3,1425,323,1514,382,-1,1425,323,1514,382,-1
173,bus,0.59,4,1258,257,1362,357,-1,1258,257,1362,357,-1
173,person,0.73,1,337,258,398,445,-1,337,258,398,445,-1
173,car,0.81,3,1425,323,1514,382,-1,1425,323,1514,382,-1
174,bus,0.59,4,1258,257,1361,357,-1,1258,257,1361,357,-1
174,person,0.73,1,341,258,400,444,-1,341,258,400,444,-1
174,car,0.61,3,1426,323,1514,381,-1,1426,323,1514,381,-1
175,bus,0.59,4,1257,257,1360,357,-1,1257,257,1360,357,-1
175,person,0.73,1,343,256,403,444,-1,343,256,403,444,-1
175,car,0.59,3,1426,323,1514,380,-1,1426,323,1514,380,-1
176,bus,0.57,4,1256,257,1359,357,-1,1256,257,1359,357,-1
176,person,0.71,1,345,262,403,445,-1,345,262,403,445,-1
176,car,0.6,3,1427,323,1513,380,-1,1427,323,1513,380,-1
177,bus,0.57,4,1256,257,1358,358,-1,1256,257,1358,358,-1
177,person,0.68,1,348,258,409,444,-1,348,258,409,444,-1
177,car,0.77,3,1426,323,1512,381,-1,1426,323,1512,381,-1
177,car,0.54,4,1359,321,1399,357,-1,1359,321,1399,357,-1
178,bus,0.61,5,1256,257,1357,358,-1,1256,257,1357,358,-1
178,person,0.69,1,348,255,413,444,-1,348,255,413,444,-1
178,car,0.81,3,1426,323,1512,380,-1,1426,323,1512,380,-1
178,car,0.56,4,1360,321,1400,356,-1,1360,321,1400,356,-1
179,bus,0.62,5,1256,257,1356,358,-1,1256,257,1356,358,-1
179,person,0.65,1,350,255,415,444,-1,350,255,415,444,-1
179,car,0.77,3,1426,324,1511,379,-1,1426,324,1511,379,-1
179,car,0.54,4,1361,321,1400,357,-1,1361,321,1400,357,-1
180,bus,0.64,5,1255,258,1355,358,-1,1255,258,1355,358,-1
180,person,0.64,1,349,255,418,443,-1,349,255,418,443,-1
180,car,0.76,3,1426,324,1510,379,-1,1426,324,1510,379,-1
180,car,0.52,4,1360,321,1401,356,-1,1360,321,1401,356,-1
181,bus,0.65,5,1255,259,1354,357,-1,1255,259,1354,357,-1
181,person,0.51,1,349,257,423,444,-1,349,257,423,444,-1
181,car,0.74,3,1426,324,1508,379,-1,1426,324,1508,379,-1
181,car,0.5,4,1357,321,1401,356,-1,1357,321,1401,356,-1
182,bus,0.67,5,1254,259,1354,357,-1,1254,259,1354,357,-1
182,person,0.56,1,355,259,425,443,-1,355,259,425,443,-1
182,car,0.74,3,1427,324,1505,378,-1,1427,324,1505,378,-1
182,car,0.48,4,1355,321,1401,356,-1,1355,321,1401,356,-1
183,bus,0.65,5,1254,260,1353,357,-1,1254,260,1353,357,-1
183,person,0.56,1,360,262,428,442,-1,360,262,428,442,-1
183,car,0.76,3,1428,324,1504,378,-1,1428,324,1504,378,-1
183,car,0.49,4,1356,321,1402,356,-1,1356,321,1402,356,-1
184,bus,0.64,5,1257,259,1351,357,-1,1257,259,1351,357,-1
184,person,0.45,1,366,263,430,440,-1,366,263,430,440,-1
184,car,0.76,3,1428,324,1504,378,-1,1428,324,1504,378,-1
184,car,0.49,4,1357,321,1401,356,-1,1357,321,1401,356,-1
185,bus,0.63,5,1258,260,1350,358,-1,1258,260,1350,358,-1
185,person,0.43,1,373,261,434,439,-1,373,261,434,439,-1
185,car,0.74,3,1428,324,1505,378,-1,1428,324,1505,378,-1
185,car,0.49,4,1360,321,1401,356,-1,1360,321,1401,356,-1
186,bus,0.64,5,1254,260,1350,357,-1,1254,260,1350,357,-1
186,person,0.5,1,379,258,439,440,-1,379,258,439,440,-1
186,car,0.75,3,1429,324,1505,378,-1,1429,324,1505,378,-1
186,car,0.51,4,1362,321,1401,356,-1,1362,321,1401,356,-1
187,bus,0.63,5,1251,259,1350,357,-1,1251,259,1350,357,-1
187,person,0.49,1,382,258,444,440,-1,382,258,444,440,-1
187,car,0.75,3,1429,324,1504,378,-1,1429,324,1504,378,-1
187,car,0.51,4,1363,322,1401,356,-1,1363,322,1401,356,-1
188,bus,0.62,5,1251,259,1349,357,-1,1251,259,1349,357,-1
188,person,0.52,1,386,257,448,438,-1,386,257,448,438,-1
188,car,0.78,3,1429,324,1504,378,-1,1429,324,1504,378,-1
188,car,0.51,4,1362,322,1400,356,-1,1362,322,1400,356,-1
189,bus,0.63,5,1251,260,1349,356,-1,1251,260,1349,356,-1
189,person,0.42,1,392,257,452,437,-1,392,257,452,437,-1
189,car,0.76,3,1429,324,1505,378,-1,1429,324,1505,378,-1
189,car,0.53,4,1361,322,1401,356,-1,1361,322,1401,356,-1
190,bus,0.63,5,1250,261,1348,355,-1,1250,261,1348,355,-1
190,person,0.44,1,395,263,458,437,-1,395,263,458,437,-1
190,car,0.73,3,1429,324,1505,378,-1,1429,324,1505,378,-1
190,car,0.52,4,1363,322,1400,356,-1,1363,322,1400,356,-1
191,bus,0.64,5,1248,260,1346,355,-1,1248,260,1346,355,-1
191,person,0.52,1,397,269,465,438,-1,397,269,465,438,-1
191,car,0.74,3,1429,324,1506,379,-1,1429,324,1506,379,-1
191,car,0.52,4,1364,322,1400,356,-1,1364,322,1400,356,-1
192,bus,0.63,5,1247,259,1343,355,-1,1247,259,1343,355,-1
192,person,0.4,1,399,271,468,438,-1,399,271,468,438,-1
192,car,0.75,3,1429,323,1508,379,-1,1429,323,1508,379,-1
192,car,0.53,4,1362,322,1399,356,-1,1362,322,1399,356,-1
193,bus,0.62,5,1245,260,1341,355,-1,1245,260,1341,355,-1
193,person,0.35,1,400,275,472,438,-1,400,275,472,438,-1
193,car,0.77,3,1429,323,1509,379,-1,1429,323,1509,379,-1
193,car,0.54,4,1361,322,1398,356,-1,1361,322,1398,356,-1
194,bus,0.62,5,1246,259,1340,355,-1,1246,259,1340,355,-1
194,person,0.44,1,400,269,474,438,-1,400,269,474,438,-1
194,car,0.72,3,1429,323,1509,380,-1,1429,323,1509,380,-1
194,car,0.55,4,1362,322,1398,356,-1,1362,322,1398,356,-1
195,bus,0.61,5,1246,260,1341,354,-1,1246,260,1341,354,-1
195,person,0.54,1,401,267,476,438,-1,401,267,476,438,-1
195,car,0.73,3,1429,323,1509,380,-1,1429,323,1509,380,-1
195,car,0.55,4,1363,322,1398,356,-1,1363,322,1398,356,-1
195,car,0.61,5,1340,321,1380,353,-1,1340,321,1380,353,-1
196,bus,0.61,6,1246,261,1339,354,-1,1246,261,1339,354,-1
196,person,0.4,1,404,270,476,437,-1,404,270,476,437,-1
196,car,0.74,3,1429,323,1509,380,-1,1429,323,1509,380,-1
196,car,0.54,4,1362,323,1397,356,-1,1362,323,1397,356,-1
196,car,0.58,5,1342,323,1380,352,-1,1342,323,1380,352,-1
197,bus,0.57,6,1246,261,1338,353,-1,1246,261,1338,353,-1
197,person,0.43,1,409,270,478,436,-1,409,270,478,436,-1
197,car,0.74,3,1429,323,1509,380,-1,1429,323,1509,380,-1
197,car,0.54,4,1363,323,1397,356,-1,1363,323,1397,356,-1
197,car,0.58,5,1342,323,1378,352,-1,1342,323,1378,352,-1
198,bus,0.58,6,1245,260,1337,353,-1,1245,260,1337,353,-1
198,person,0.4,1,414,269,478,435,-1,414,269,478,435,-1
198,car,0.75,3,1429,323,1510,380,-1,1429,323,1510,380,-1
198,car,0.55,4,1363,323,1397,356,-1,1363,323,1397,356,-1
198,car,0.57,5,1344,323,1381,352,-1,1344,323,1381,352,-1
199,bus,0.57,6,1245,262,1336,352,-1,1245,262,1336,352,-1
199,person,0.18,1,419,270,478,432,-1,419,270,478,432,-1
199,car,0.75,3,1429,323,1510,380,-1,1429,323,1510,380,-1
199,car,0.56,4,1361,323,1397,356,-1,1361,323,1397,356,-1
199,car,0.58,5,1344,323,1383,352,-1,1344,323,1383,352,-1
200,bus,0.55,6,1246,262,1336,352,-1,1246,262,1336,352,-1
200,person,0.37,1,424,268,480,432,-1,424,268,480,432,-1
200,car,0.73,3,1429,323,1510,380,-1,1429,323,1510,380,-1
200,car,0.57,4,1362,323,1397,356,-1,1362,323,1397,356,-1
200,car,0.59,5,1344,323,1381,352,-1,1344,323,1381,352,-1
201,bus,0.56,6,1247,262,1336,353,-1,1247,262,1336,353,-1
201,person,0.32,1,428,263,484,431,-1,428,263,484,431,-1
201,car,0.75,3,1428,323,1510,380,-1,1428,323,1510,380,-1
201,car,0.57,4,1363,323,1397,356,-1,1363,323,1397,356,-1
201,car,0.59,5,1344,323,1381,352,-1,1344,323,1381,352,-1
202,bus,0.58,6,1248,262,1334,353,-1,1248,262,1334,353,-1
202,person,0.49,1,431,258,486,430,-1,431,258,486,430,-1
202,car,0.73,3,1428,323,1511,380,-1,1428,323,1511,380,-1
202,car,0.58,4,1363,323,1398,356,-1,1363,323,1398,356,-1
202,car,0.61,5,1344,323,1380,352,-1,1344,323,1380,352,-1
203,bus,0.58,6,1248,262,1333,354,-1,1248,262,1333,354,-1
203,person,0.52,1,434,262,486,428,-1,434,262,486,428,-1
203,car,0.29,3,1428,323,1511,380,-1,1428,323,1511,380,-1
203,car,0.58,4,1362,323,1397,356,-1,1362,323,1397,356,-1
203,car,0.6,5,1344,323,1381,352,-1,1344,323,1381,352,-1
204,bus,0.59,6,1247,261,1332,354,-1,1247,261,1332,354,-1
204,person,0.5,1,436,262,488,429,-1,436,262,488,429,-1
204,car,0.76,3,1428,323,1510,380,-1,1428,323,1510,380,-1
204,car,0.58,4,1362,323,1397,356,-1,1362,323,1397,356,-1
204,car,0.62,5,1344,323,1380,352,-1,1344,323,1380,352,-1
205,bus,0.59,6,1248,262,1331,354,-1,1248,262,1331,354,-1
205,person,0.47,1,437,262,491,430,-1,437,262,491,430,-1
205,car,0.77,3,1428,323,1509,380,-1,1428,323,1509,380,-1
205,car,0.58,4,1362,323,1397,356,-1,1362,323,1397,356,-1
205,car,0.61,5,1345,323,1380,352,-1,1345,323,1380,352,-1
206,bus,0.54,6,1247,263,1329,354,-1,1247,263,1329,354,-1
206,person,0.56,1,439,267,493,430,-1,439,267,493,430,-1
206,car,0.76,3,1428,323,1509,380,-1,1428,323,1509,380,-1
206,car,0.6,4,1362,322,1398,357,-1,1362,322,1398,357,-1
206,car,0.65,5,1346,323,1378,352,-1,1346,323,1378,352,-1
207,bus,0.53,6,1247,263,1328,353,-1,1247,263,1328,353,-1
207,person,0.52,1,443,273,495,432,-1,443,273,495,432,-1
207,car,0.71,3,1428,323,1509,380,-1,1428,323,1509,380,-1
207,car,0.59,4,1362,322,1398,357,-1,1362,322,1398,357,-1
207,car,0.65,5,1347,323,1379,352,-1,1347,323,1379,352,-1
208,bus,0.55,6,1247,263,1328,352,-1,1247,263,1328,352,-1
208,person,0.53,1,444,275,498,432,-1,444,275,498,432,-1
208,car,0.63,3,1428,323,1509,380,-1,1428,323,1509,380,-1
208,car,0.59,4,1361,322,1398,357,-1,1361,322,1398,357,-1
208,car,0.66,5,1347,323,1380,352,-1,1347,323,1380,352,-1
209,bus,0.56,6,1246,263,1329,351,-1,1246,263,1329,351,-1
209,person,0.57,1,446,275,501,432,-1,446,275,501,432,-1
209,car,0.66,3,1428,323,1508,380,-1,1428,323,1508,380,-1
209,car,0.59,4,1360,322,1398,357,-1,1360,322,1398,357,-1
209,car,0.65,5,1348,323,1381,352,-1,1348,323,1381,352,-1
210,bus,0.57,6,1246,262,1330,351,-1,1246,262,1330,351,-1
210,person,0.67,1,449,276,502,431,-1,449,276,502,431,-1
210,car,0.71,3,1429,323,1508,379,-1,1429,323,1508,379,-1
210,car,0.57,4,1361,322,1398,357,-1,1361,322,1398,357,-1
210,car,0.66,5,1348,323,1379,352,-1,1348,323,1379,352,-1
211,bus,0.57,6,1245,262,1330,351,-1,1245,262,1330,351,-1
211,person,0.54,1,453,276,506,429,-1,453,276,506,429,-1
211,car,0.6,3,1429,323,1507,380,-1,1429,323,1507,380,-1
211,car,0.58,4,1361,322,1398,357,-1,1361,322,1398,357,-1
211,car,0.63,5,1347,323,1379,352,-1,1347,323,1379,352,-1
212,bus,0.57,6,1245,262,1329,350,-1,1245,262,1329,350,-1
212,person,0.5,1,456,264,511,429,-1,456,264,511,429,-1
212,car,0.63,3,1429,323,1508,380,-1,1429,323,1508,380,-1
212,car,0.58,4,1362,322,1398,357,-1,1362,322,1398,357,-1
212,car,0.63,5,1346,323,1377,351,-1,1346,323,1377,351,-1
213,bus,0.57,6,1245,262,1328,349,-1,1245,262,1328,349,-1
213,person,0.61,1,459,262,514,427,-1,459,262,514,427,-1
213,car,0.7,3,1429,323,1508,380,-1,1429,323,1508,380,-1
213,car,0.57,4,1364,322,1398,357,-1,1364,322,1398,357,-1
213,car,0.64,5,1346,323,1376,351,-1,1346,323,1376,351,-1
214,bus,0.58,6,1244,262,1327,348,-1,1244,262,1327,348,-1
214,person,0.54,1,461,263,517,426,-1,461,263,517,426,-1
214,car,0.74,3,1429,323,1508,380,-1,1429,323,1508,380,-1
214,car,0.58,4,1364,322,1398,357,-1,1364,322,1398,357,-1
214,car,0.64,5,1347,323,1378,351,-1,1347,323,1378,351,-1
215,bus,0.57,6,1245,263,1325,348,-1,1245,263,1325,348,-1
215,person,0.29,1,463,263,520,426,-1,463,263,520,426,-1
215,car,0.7,3,1428,323,1508,381,-1,1428,323,1508,381,-1
215,car,0.58,4,1363,322,1398,357,-1,1363,322,1398,357,-1
215,car,0.63,5,1346,322,1379,351,-1,1346,322,1379,351,-1
216,bus,0.56,6,1244,263,1331,348,-1,1244,263,1331,348,-1
216,person,0.39,1,468,263,523,427,-1,468,263,523,427,-1
216,car,0.61,3,1428,323,1510,380,-1,1428,323,1510,380,-1
216,car,0.57,4,1365,322,1397,357,-1,1365,322,1397,357,-1
216,car,0.61,5,1345,322,1381,352,-1,1345,322,1381,352,-1
217,bus,0.59,6,1245,264,1331,348,-1,1245,264,1331,348,-1
217,person,0.32,1,472,269,524,425,-1,472,269,524,425,-1
217,car,0.36,3,1428,323,1510,381,-1,1428,323,1510,381,-1
217,car,0.59,4,1365,322,1397,357,-1,1365,322,1397,357,-1
217,car,0.61,5,1345,322,1382,352,-1,1345,322,1382,352,-1
218,bus,0.6,6,1245,264,1333,348,-1,1245,264,1333,348,-1
218,person,0.36,1,474,269,527,423,-1,474,269,527,423,-1
218,car,0.66,3,1428,323,1511,381,-1,1428,323,1511,381,-1
218,car,0.59,4,1365,322,1397,357,-1,1365,322,1397,357,-1
218,car,0.62,5,1345,322,1383,352,-1,1345,322,1383,352,-1
219,bus,0.6,6,1245,264,1334,347,-1,1245,264,1334,347,-1
219,person,0.22,1,475,272,530,422,-1,475,272,530,422,-1
219,car,0.6,3,1428,323,1510,381,-1,1428,323,1510,381,-1
219,car,0.58,4,1366,322,1397,357,-1,1366,322,1397,357,-1
219,car,0.62,5,1344,322,1383,352,-1,1344,322,1383,352,-1
220,car,0.59,6,1244,269,1336,349,-1,1244,269,1336,349,-1
220,person,0.41,1,478,274,535,423,-1,478,274,535,423,-1
220,car,0.62,3,1429,323,1510,381,-1,1429,323,1510,381,-1
220,car,0.59,4,1365,322,1397,357,-1,1365,322,1397,357,-1
220,car,0.63,5,1344,321,1383,352,-1,1344,321,1383,352,-1
221,car,0.62,6,1243,270,1335,349,-1,1243,270,1335,349,-1
221,person,0.44,1,477,275,540,423,-1,477,275,540,423,-1
221,car,0.72,3,1429,323,1509,381,-1,1429,323,1509,381,-1
221,car,0.59,4,1365,322,1398,357,-1,1365,322,1398,357,-1
221,car,0.62,5,1344,321,1383,352,-1,1344,321,1383,352,-1
222,bus,0.62,6,1243,267,1328,349,-1,1243,267,1328,349,-1
222,person,0.36,1,478,274,542,423,-1,478,274,542,423,-1
222,car,0.69,3,1429,323,1509,381,-1,1429,323,1509,381,-1
222,car,0.61,4,1367,322,1398,357,-1,1367,322,1398,357,-1
222,car,0.63,5,1343,321,1381,352,-1,1343,321,1381,352,-1
223,bus,0.6,6,1243,266,1322,349,-1,1243,266,1322,349,-1
223,person,0.26,1,481,269,542,422,-1,481,269,542,422,-1
223,car,0.68,3,1429,323,1509,381,-1,1429,323,1509,381,-1
223,car,0.62,4,1367,322,1398,357,-1,1367,322,1398,357,-1
223,car,0.62,5,1344,321,1381,352,-1,1344,321,1381,352,-1
224,bus,0.59,6,1242,266,1322,350,-1,1242,266,1322,350,-1
224,person,0.12,1,482,267,544,421,-1,482,267,544,421,-1
224,car,0.64,3,1429,323,1509,381,-1,1429,323,1509,381,-1
224,car,0.62,4,1368,322,1398,357,-1,1368,322,1398,357,-1
224,car,0.61,5,1343,321,1380,352,-1,1343,321,1380,352,-1
225,car,0.6,6,1242,268,1318,349,-1,1242,268,1318,349,-1
225,person,0.43,1,487,269,545,423,-1,487,269,545,423,-1
225,car,0.67,3,1429,323,1509,380,-1,1429,323,1509,380,-1
225,car,0.62,4,1367,322,1398,357,-1,1367,322,1398,357,-1
225,car,0.61,5,1343,321,1380,352,-1,1343,321,1380,352,-1
226,car,0.6,6,1242,268,1315,348,-1,1242,268,1315,348,-1
226,person,0.4,1,494,269,545,421,-1,494,269,545,421,-1
226,car,0.66,3,1429,323,1510,381,-1,1429,323,1510,381,-1
226,car,0.62,4,1368,322,1398,357,-1,1368,322,1398,357,-1
226,car,0.6,5,1343,322,1380,352,-1,1343,322,1380,352,-1
227,car,0.59,6,1242,268,1314,348,-1,1242,268,1314,348,-1
227,person,0.36,1,498,269,547,421,-1,498,269,547,421,-1
227,car,0.64,3,1429,323,1509,381,-1,1429,323,1509,381,-1
227,car,0.61,4,1368,322,1398,357,-1,1368,322,1398,357,-1
227,car,0.6,5,1343,322,1379,352,-1,1343,322,1379,352,-1
228,car,0.59,6,1243,268,1314,347,-1,1243,268,1314,347,-1
228,person,0.26,1,501,270,549,421,-1,501,270,549,421,-1
228,car,0.72,3,1429,323,1509,380,-1,1429,323,1509,380,-1
228,car,0.61,4,1366,322,1398,357,-1,1366,322,1398,357,-1
228,car,0.59,5,1344,322,1381,352,-1,1344,322,1381,352,-1
229,car,0.59,6,1243,269,1313,347,-1,1243,269,1313,347,-1
229,person,0.26,1,503,270,550,420,-1,503,270,550,420,-1
229,car,0.73,3,1429,323,1508,379,-1,1429,323,1508,379,-1
229,car,0.6,4,1366,322,1398,357,-1,1366,322,1398,357,-1
229,car,0.59,5,1344,322,1382,352,-1,1344,322,1382,352,-1
230,bus,0.58,6,1244,269,1312,347,-1,1244,269,1312,347,-1
230,person,0.16,1,505,272,553,420,-1,505,272,553,420,-1
230,car,0.61,3,1429,323,1507,379,-1,1429,323,1507,379,-1
230,car,0.57,4,1365,322,1398,357,-1,1365,322,1398,357,-1
230,car,0.6,5,1344,322,1383,352,-1,1344,322,1383,352,-1
231,bus,0.57,6,1244,270,1311,348,-1,1244,270,1311,348,-1
231,person,0.17,1,506,275,555,421,-1,506,275,555,421,-1
231,car,0.55,3,1429,323,1507,378,-1,1429,323,1507,378,-1
231,car,0.58,4,1364,323,1397,357,-1,1364,323,1397,357,-1
231,car,0.6,5,1344,322,1384,353,-1,1344,322,1384,353,-1
232,car,0.56,6,1244,270,1311,348,-1,1244,270,1311,348,-1
232,person,0.17,1,507,273,558,420,-1,507,273,558,420,-1
232,car,0.7,3,1429,323,1507,379,-1,1429,323,1507,379,-1
232,car,0.59,4,1364,323,1398,357,-1,1364,323,1398,357,-1
232,car,0.6,5,1345,322,1384,353,-1,1345,322,1384,353,-1
233,car,0.55,6,1244,271,1310,347,-1,1244,271,1310,347,-1
233,person,0.17,1,507,279,559,419,-1,507,279,559,419,-1
233,car,0.7,3,1429,323,1507,379,-1,1429,323,1507,379,-1
233,car,0.6,4,1364,323,1398,357,-1,1364,323,1398,357,-1
233,car,0.6,5,1344,322,1384,353,-1,1344,322,1384,353,-1
234,car,0.55,6,1242,271,1310,348,-1,1242,271,1310,348,-1
234,person,0.18,1,507,278,562,419,-1,507,278,562,419,-1
234,car,0.72,3,1429,323,1508,380,-1,1429,323,1508,380,-1
234,car,0.63,4,1364,323,1398,357,-1,1364,323,1398,357,-1
234,car,0.6,5,1344,321,1384,353,-1,1344,321,1384,353,-1
235,bus,0.55,6,1242,270,1310,350,-1,1242,270,1310,350,-1
235,person,0.12,1,510,275,564,420,-1,510,275,564,420,-1
235,car,0.74,3,1429,323,1507,380,-1,1429,323,1507,380,-1
235,car,0.62,4,1364,322,1398,357,-1,1364,322,1398,357,-1
235,car,0.62,5,1344,321,1383,353,-1,1344,321,1383,353,-1
236,car,0.55,6,1242,270,1310,350,-1,1242,270,1310,350,-1
236,person,0.23,1,511,273,565,420,-1,511,273,565,420,-1
236,car,0.76,3,1429,323,1508,380,-1,1429,323,1508,380,-1
236,car,0.64,4,1364,322,1398,357,-1,1364,322,1398,357,-1
236,car,0.61,5,1344,321,1383,353,-1,1344,321,1383,353,-1
237,car,0.55,6,1242,270,1310,349,-1,1242,270,1310,349,-1
237,person,0.19,1,513,273,568,420,-1,513,273,568,420,-1
237,car,0.69,3,1429,323,1507,379,-1,1429,323,1507,379,-1
237,car,0.65,4,1364,322,1398,357,-1,1364,322,1398,357,-1
237,car,0.6,5,1345,321,1383,353,-1,1345,321,1383,353,-1
238,car,0.53,6,1242,284,1309,347,-1,1242,284,1309,347,-1
238,person,0.2,1,517,272,571,420,-1,517,272,571,420,-1
238,car,0.67,3,1429,322,1508,380,-1,1429,322,1508,380,-1
238,car,0.66,4,1364,322,1398,357,-1,1364,322,1398,357,-1
238,car,0.6,5,1344,321,1384,353,-1,1344,321,1384,353,-1
239,car,0.54,6,1242,286,1308,347,-1,1242,286,1308,347,-1
239,person,0.18,1,520,271,573,417,-1,520,271,573,417,-1
239,car,0.69,3,1429,322,1508,380,-1,1429,322,1508,380,-1
239,car,0.67,4,1364,322,1398,357,-1,1364,322,1398,357,-1
239,car,0.6,5,1344,321,1384,353,-1,1344,321,1384,353,-1
239,car,0.55,6,1299,319,1345,351,-1,1299,319,1345,351,-1
240,car,0.63,7,1242,284,1307,346,-1,1242,284,1307,346,-1
240,person,0.15,1,524,270,576,417,-1,524,270,576,417,-1
240,car,0.75,3,1429,322,1507,381,-1,1429,322,1507,381,-1
240,car,0.69,4,1365,322,1399,357,-1,1365,322,1399,357,-1
240,car,0.63,5,1344,321,1383,353,-1,1344,321,1383,353,-1
240,car,0.57,6,1298,320,1346,351,-1,1298,320,1346,351,-1
241,car,0.64,7,1242,277,1307,346,-1,1242,277,1307,346,-1
241,person,0.19,1,526,267,579,415,-1,526,267,579,415,-1
241,car,0.77,3,1429,322,1507,381,-1,1429,322,1507,381,-1
241,car,0.7,4,1365,322,1399,357,-1,1365,322,1399,357,-1
241,car,0.63,5,1344,321,1382,353,-1,1344,321,1382,353,-1
241,car,0.58,6,1298,320,1346,350,-1,1298,320,1346,350,-1
242,car,0.65,7,1242,276,1307,347,-1,1242,276,1307,347,-1
242,person,0.27,1,530,269,582,415,-1,530,269,582,415,-1
242,car,0.78,3,1430,322,1508,382,-1,1430,322,1508,382,-1
242,car,0.69,4,1366,322,1399,357,-1,1366,322,1399,357,-1
242,car,0.64,5,1344,321,1381,353,-1,1344,321,1381,353,-1
242,car,0.57,6,1298,319,1346,350,-1,1298,319,1346,350,-1
243,car,0.65,7,1242,273,1307,347,-1,1242,273,1307,347,-1
243,person,0.3,1,532,267,583,415,-1,532,267,583,415,-1
243,car,0.78,3,1430,322,1507,381,-1,1430,322,1507,381,-1
243,car,0.68,4,1366,322,1399,357,-1,1366,322,1399,357,-1
243,car,0.64,5,1344,321,1381,353,-1,1344,321,1381,353,-1
243,car,0.57,6,1298,319,1346,350,-1,1298,319,1346,350,-1
244,car,0.65,7,1241,272,1306,347,-1,1241,272,1306,347,-1
244,person,0.28,1,533,268,585,415,-1,533,268,585,415,-1
244,car,0.79,3,1430,322,1507,380,-1,1430,322,1507,380,-1
244,car,0.67,4,1366,322,1399,357,-1,1366,322,1399,357,-1
244,car,0.63,5,1344,321,1381,353,-1,1344,321,1381,353,-1
244,car,0.57,6,1298,319,1345,350,-1,1298,319,1345,350,-1
245,car,0.65,7,1240,272,1307,347,-1,1240,272,1307,347,-1
245,person,0.28,1,533,271,589,414,-1,533,271,589,414,-1
245,car,0.77,3,1431,322,1505,379,-1,1431,322,1505,379,-1
245,car,0.68,4,1366,322,1399,357,-1,1366,322,1399,357,-1
245,car,0.62,5,1344,321,1381,353,-1,1344,321,1381,353,-1
245,car,0.56,6,1298,320,1346,350,-1,1298,320,1346,350,-1
246,car,0.63,7,1240,272,1308,347,-1,1240,272,1308,347,-1
246,person,0.29,1,534,274,592,413,-1,534,274,592,413,-1
246,car,0.72,3,1431,322,1504,378,-1,1431,322,1504,378,-1
246,car,0.66,4,1366,322,1399,357,-1,1366,322,1399,357,-1
246,car,0.63,5,1344,321,1381,352,-1,1344,321,1381,352,-1
246,car,0.57,6,1298,319,1346,350,-1,1298,319,1346,350,-1
247,car,0.62,7,1240,271,1309,347,-1,1240,271,1309,347,-1
247,person,0.25,1,536,273,592,413,-1,536,273,592,413,-1
247,car,0.7,3,1431,322,1504,379,-1,1431,322,1504,379,-1
247,car,0.64,4,1366,322,1399,357,-1,1366,322,1399,357,-1
247,car,0.62,5,1344,321,1381,353,-1,1344,321,1381,353,-1
